ubigeo,department,province,district,idh,monetary_poverty,life_expectancy,complete_secondary_education,years_education,family_income,number_hh,hh_1_nib_or_more,hh_inadequate_characteristics,overcrowded_housing,hh_wo_bathrooms,hh_children_not_attending_school,hh_high_economic_dependence
160106,LORETO,MAYNAS,MAZAN,0.261981444,0.51315124,73.34203752,0.301353014,4.3287,272.472086,2870,2159,308,914,1650,160,137
160107,LORETO,MAYNAS,NAPO,0.287232386,0.4819035,73.74044815,0.230081301,4.5853,373.4904295,2973,2397,93,1291,2076,190,200
160108,LORETO,MAYNAS,PUNCHANA,0.521586805,0.19519822,74.04629916,0.531029065,8.4925,890.3277372,16748,5811,1818,2627,2039,584,396
160110,LORETO,MAYNAS,TORRES CAUSANA,0.236760872,0.47903467,73.21977335,0.136729223,4.2395,300.6047808,840,751,16,470,690,53,25
160112,LORETO,MAYNAS,BELEN,0.480792446,0.26466031,69.03749966,0.525894897,8.1714,803.4147379,14197,5887,2213,2463,2267,507,355
160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,0.502374581,0.21201507,69.9328897,0.546097987,8.4766,858.6031535,31119,14384,9377,4473,3982,886,679
160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,0.469657863,0.31736867,71.38874481,0.427768742,7.0219,867.7712436,20339,9875,7197,2900,2526,777,797
160202,LORETO,ALTO AMAZONAS,BALSAPUERTO,0.203649664,0.53362777,71.4088001,0.117599351,3.2358,281.838936,2938,2780,1830,1031,2505,261,399
160205,LORETO,ALTO AMAZONAS,JEBEROS,0.292476931,0.36055512,72.74889913,0.167721519,4.1504,500.1130776,833,692,574,210,309,62,70
160206,LORETO,ALTO AMAZONAS,LAGUNAS,0.333968682,0.43900725,74.61117717,0.283295711,5.1186,466.5713314,2634,2058,1304,721,738,108,249
160210,LORETO,ALTO AMAZONAS,SANTA CRUZ,0.249286765,0.43891935,74.88980853,0.140625,3.8343,358.5634138,868,718,235,248,464,88,87
160211,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,0.287595701,0.33031931,72.2422785,0.196969697,4.0756,454.1611376,1397,1184,843,234,585,82,62
160301,LORETO,LORETO,NAUTA,0.396738652,0.41639253,70.53563282,0.465986395,6.3741,558.5221547,6758,4066,2403,1191,1321,277,393
160302,LORETO,LORETO,PARINARI,0.316432573,0.49068619,72.48821271,0.287037037,5.2263,409.962994,1243,592,63,364,250,29,99
160303,LORETO,LORETO,TIGRE,0.319651436,0.50836792,70.96623719,0.276086957,5.2711,439.526397,1454,928,179,457,502,70,94
160304,LORETO,LORETO,TROMPETEROS,0.350395651,0.36777302,69.56873656,0.238912732,5.3099,622.477348,1703,1234,256,532,827,182,228
160305,LORETO,LORETO,URARINAS,0.200614744,0.50106167,73.16249549,0.174358974,3.6872,197.8773871,2568,1768,72,983,1310,265,554
160401,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,0.35798317,0.36949764,64.90885696,0.323353293,6.1561,574.8129751,4106,2364,507,1036,1308,337,314
160402,LORETO,MARISCAL RAMON CASTILLA,PEBAS,0.299290088,0.49782274,66.2544223,0.341133005,5.5433,355.5011928,2220,1384,212,654,887,120,156
160403,LORETO,MARISCAL RAMON CASTILLA,YAVARI,0.291966617,0.46146614,66.18797742,0.215460526,5.1812,429.5682963,1858,794,20,400,447,114,109
160404,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,0.330972239,0.48678105,66.55338716,0.245333333,5.0438,580.0988986,2366,1411,143,660,989,101,132
160501,LORETO,REQUENA,REQUENA,0.425922817,0.43212774,73.33099552,0.437826541,7.1364,617.9134725,5403,3294,1957,1289,1186,172,329
160502,LORETO,REQUENA,ALTO TAPICHE,0.325608756,0.53765449,72.5395261,0.314814815,5.1291,430.325404,308,257,134,84,152,28,24
160503,LORETO,REQUENA,CAPELO,0.335050709,0.56601161,73.25933103,0.364197531,5.7111,398.9525052,584,290,51,160,136,14,31
160504,LORETO,REQUENA,EMILIO SAN MARTIN,0.295387187,0.54243283,82.66274718,0.315789474,4.946,284.9273542,1249,835,215,422,431,51,102
160505,LORETO,REQUENA,MAQUIA,0.337655919,0.53192346,80.1723309,0.211502783,5.0326,505.3055341,1552,1087,428,493,499,69,107
160506,LORETO,REQUENA,PUINAHUA,0.292924213,0.42370983,79.14254063,0.361403509,5.2286,267.426123,954,511,105,273,237,49,65
160507,LORETO,REQUENA,SAQUENA,0.327958063,0.52663795,79.00111542,0.315068493,5.0659,393.8893933,727,320,153,90,84,15,43
160508,LORETO,REQUENA,SOPLIN,0.29652089,0.4816221,78.80245287,0.25,4.7336,350.3593447,139,91,47,32,27,5,14
160509,LORETO,REQUENA,TAPICHE,0.317470666,0.42395172,72.51984524,0.298507463,4.9503,421.9854045,188,125,4,48,93,11,7
160510,LORETO,REQUENA,JENARO HERRERA,0.274288353,0.51244659,77.21867395,0.262996942,5.5741,256.0683435,901,639,339,290,267,29,62
160511,LORETO,REQUENA,YAQUERANA,0.282803025,0.48456937,71.35344135,0.464516129,6.153,226.2439835,420,239,52,120,60,40,76
160601,LORETO,UCAYALI,CONTAMANA,0.435469806,0.33352533,64.67267075,0.490820734,7.6188,721.4626098,5203,2695,823,1141,1532,198,204
160602,LORETO,UCAYALI,INAHUAYA,0.377104492,0.23491965,61.27088252,0.427480916,6.0713,644.8189774,389,244,128,68,196,6,10
160603,LORETO,UCAYALI,PADRE MARQUEZ,0.332725232,0.52462303,73.56299341,0.360465116,5.9913,378.9205378,926,494,28,252,340,31,48
160604,LORETO,UCAYALI,PAMPA HERMOSA,0.333060866,0.51765526,71.61668702,0.283828383,4.993,498.9961631,1327,929,563,247,327,79,88
160605,LORETO,UCAYALI,SARAYACU,0.303493046,0.50485569,69.74774364,0.326555024,5.654,345.351177,2968,1641,592,782,614,123,144
160606,LORETO,UCAYALI,VARGAS GUERRA,0.394722894,0.47783719,69.14561239,0.434298441,6.0619,605.6975229,1343,730,369,294,189,66,69
160701,LORETO,DATEM DEL MARANON,BARRANCA,0.408426963,0.38104364,71.93185818,0.301666667,6.779,695.1658994,2775,1856,1278,631,918,138,173
160702,LORETO,DATEM DEL MARANON,CAHUAPANAS,0.200404824,0.51174663,65.12503502,0.115625,4.4874,235.553113,1292,1281,836,703,1247,161,49
160703,LORETO,DATEM DEL MARANON,MANSERICHE,0.337179875,0.49520928,71.46778927,0.244897959,5.5356,515.6982078,1850,1266,550,616,624,234,138
