ubigeo,department,province,district,nib_hogar,idh,monetary_poverty
131104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,0.418768328,0.356581282,0.56718451
131201,LA LIBERTAD,VIRU,VIRU,0.154241442,0.499874005,0.30589114
131202,LA LIBERTAD,VIRU,CHAO,0.263517564,0.493165878,0.34761395
131203,LA LIBERTAD,VIRU,GUADALUPITO,0.171291355,0.492507719,0.45331058
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,0.092800249,0.612655736,0.07491534
140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,0.155240793,0.55325314,0.1826452
140103,LAMBAYEQUE,CHICLAYO,ETEN,0.155361757,0.533058354,0.1826452
140104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,0.046476762,0.600961684,0.0879655
140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,0.132217573,0.547462399,0.1347952
140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,0.108413952,0.575421668,0.11043383
140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,0.128695652,0.535363563,0.1972254
140108,LAMBAYEQUE,CHICLAYO,MONSEFU,0.159821429,0.502365376,0.16060235
140109,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,0.131067961,0.498837182,0.125301
140110,LAMBAYEQUE,CHICLAYO,OYOTUN,0.155428571,0.509149256,0.1826452
140111,LAMBAYEQUE,CHICLAYO,PICSI,0.154634581,0.534820243,0.1826452
140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,0.099447051,0.577477895,0.10716871
140113,LAMBAYEQUE,CHICLAYO,REQUE,0.115036021,0.563763754,0.125301
140114,LAMBAYEQUE,CHICLAYO,SANTA ROSA,0.280426809,0.485672863,0.19300136
140115,LAMBAYEQUE,CHICLAYO,SANA,0.196010408,0.531333438,0.13994183
140116,LAMBAYEQUE,CHICLAYO,CAYALTI,0.149025686,0.534790302,0.16827115
140117,LAMBAYEQUE,CHICLAYO,PATAPO,0.129005616,0.540757633,0.18715514
140118,LAMBAYEQUE,CHICLAYO,POMALCA,0.178550469,0.561865299,0.13836561
140119,LAMBAYEQUE,CHICLAYO,PUCALA,0.121979735,0.568777576,0.125301
140120,LAMBAYEQUE,CHICLAYO,TUMAN,0.106820264,0.58734176,0.125301
140201,LAMBAYEQUE,FERRENAFE,FERRENAFE,0.118438612,0.500745991,0.15518673
140202,LAMBAYEQUE,FERRENAFE,CANARIS,0.499636099,0.216722439,0.62553353
140203,LAMBAYEQUE,FERRENAFE,INCAHUASI,0.383443518,0.238953877,0.53203898
140204,LAMBAYEQUE,FERRENAFE,MANUEL ANTONIO MESONES MURO,0.145038168,0.447844504,0.16407291
140205,LAMBAYEQUE,FERRENAFE,PITIPO,0.142618074,0.41972643,0.20880109
140206,LAMBAYEQUE,FERRENAFE,PUEBLO NUEVO,0.166048729,0.492195218,0.22609211
140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,0.14142888,0.549402391,0.1411125
140302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,0.343065693,0.419289385,0.25859512
140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,0.223953695,0.493772082,0.24021957
140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,0.216073781,0.512703365,0.22696416
140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,0.209173922,0.469413987,0.23636294
140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,0.42812983,0.40601384,0.29809935
140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,0.240327953,0.508073145,0.25985732
140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,0.369380831,0.496683522,0.29383411
140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,0.267148014,0.473365227,0.25645771
140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,0.318041092,0.325090577,0.44569917
140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,0.268554944,0.412865876,0.27135809
140312,LAMBAYEQUE,LAMBAYEQUE,TUCUME,0.213540642,0.495293848,0.29064237
150101,LIMA,LIMA,LIMA,0.071162525,0.746010874,0.07958984
150102,LIMA,LIMA,ANCON,0.204251175,0.656473404,0.19246935
150103,LIMA,LIMA,ATE,0.159275086,0.700430248,0.17174936
150104,LIMA,LIMA,BARRANCO,0.03110569,0.801234733,0.03172325
150105,LIMA,LIMA,BRENA,0.052404487,0.785999689,0.04041467
150106,LIMA,LIMA,CARABAYLLO,0.181767937,0.662879143,0.19176021
150107,LIMA,LIMA,CHACLACAYO,0.089557554,0.727064248,0.09712625
150108,LIMA,LIMA,CHORRILLOS,0.105786499,0.738221736,0.1160839
150109,LIMA,LIMA,CIENEGUILLA,0.22924244,0.650977805,0.17529394
150110,LIMA,LIMA,COMAS,0.129530009,0.7081597,0.16044523
150111,LIMA,LIMA,EL AGUSTINO,0.111385852,0.70122061,0.16689837
150112,LIMA,LIMA,INDEPENDENCIA,0.160573186,0.697405438,0.20590949
150113,LIMA,LIMA,JESUS MARIA,0.019038413,0.836180982,0.00519235
150114,LIMA,LIMA,LA MOLINA,0.020946701,0.793272471,0.01168268
150115,LIMA,LIMA,LA VICTORIA,0.10414222,0.712486256,0.11057018
150116,LIMA,LIMA,LINCE,0.033749244,0.822136078,0.01452933
150117,LIMA,LIMA,LOS OLIVOS,0.065348918,0.753197914,0.07881448
150118,LIMA,LIMA,LURIGANCHO,0.211488803,0.678874995,0.18234247
150119,LIMA,LIMA,LURIN,0.189314896,0.691154232,0.18264468
150120,LIMA,LIMA,MAGDALENA DEL MAR,0.024117678,0.827377375,0.00782218
150121,LIMA,LIMA,PUEBLO LIBRE,0.020676336,0.829684602,0.00779682
150122,LIMA,LIMA,MIRAFLORES,0.007175889,0.81457821,0.000855
150123,LIMA,LIMA,PACHACAMAC,0.243448162,0.645634317,0.20000896
150124,LIMA,LIMA,PUCUSANA,0.337902673,0.619068012,0.23739385
150125,LIMA,LIMA,PUENTE PIEDRA,0.222369883,0.661334953,0.22678988
150126,LIMA,LIMA,PUNTA HERMOSA,0.409424084,0.675871767,0.19183087
150127,LIMA,LIMA,PUNTA NEGRA,0.123523622,0.704913257,0.14288621
150128,LIMA,LIMA,RIMAC,0.118726823,0.713798909,0.11429909
150129,LIMA,LIMA,SAN BARTOLO,0.117783985,0.731334335,0.13336333
150130,LIMA,LIMA,SAN BORJA,0.013279908,0.817821823,0.00463208
150131,LIMA,LIMA,SAN ISIDRO,0.006833389,0.786357398,0.000573463
150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,0.182895159,0.690557115,0.1770394
150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,0.136221697,0.720347381,0.1518192
150134,LIMA,LIMA,SAN LUIS,0.064163075,0.785010717,0.05473567
150135,LIMA,LIMA,SAN MARTIN DE PORRES,0.083672511,0.736825976,0.10343179
150136,LIMA,LIMA,SAN MIGUEL,0.030685999,0.808917881,0.01581726
150137,LIMA,LIMA,SANTA ANITA,0.103098713,0.727809582,0.09643694
150138,LIMA,LIMA,SANTA MARIA DEL MAR,0.103333333,0.742192723,0.07065562
150139,LIMA,LIMA,SANTA ROSA,0.262458088,0.642883013,0.22028653
150140,LIMA,LIMA,SANTIAGO DE SURCO,0.025828901,0.795789646,0.01231283
150141,LIMA,LIMA,SURQUILLO,0.041453079,0.803055556,0.02747559
150142,LIMA,LIMA,VILLA EL SALVADOR,0.132044018,0.696885767,0.20166089
150143,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,0.216679416,0.693240346,0.16823515
150201,LIMA,BARRANCA,BARRANCA,0.16383174,0.656112871,0.10499027
150202,LIMA,BARRANCA,PARAMONGA,0.132126697,0.640597674,0.095893
150203,LIMA,BARRANCA,PATIVILCA,0.294411369,0.637291048,0.1324245
150204,LIMA,BARRANCA,SUPE,0.264670296,0.645246038,0.18280128
150205,LIMA,BARRANCA,SUPE PUERTO,0.244686962,0.644682863,0.1324245
150301,LIMA,CAJATAMBO,CAJATAMBO,0.256756757,0.510973916,0.3035862
150302,LIMA,CAJATAMBO,COPA,0.827338129,0.253660137,0.3715457
150303,LIMA,CAJATAMBO,GORGOR,0.512149533,0.337120099,0.3715457
150304,LIMA,CAJATAMBO,HUANCAPON,0.68956743,0.412620463,0.3035862
150305,LIMA,CAJATAMBO,MANAS,0.597796143,0.494781356,0.20099202
150401,LIMA,CANTA,CANTA,0.292207792,0.617701296,0.10535405
150402,LIMA,CANTA,ARAHUAY,0.375912409,0.460896998,0.2090718
150403,LIMA,CANTA,HUAMANTANGA,0.350819672,0.427852239,0.16498952
150404,LIMA,CANTA,HUAROS,0.446666667,0.475430041,0.230563
150405,LIMA,CANTA,LACHAQUI,0.53539823,0.48598417,0.2090718
150406,LIMA,CANTA,SAN BUENAVENTURA,0.243697479,0.475928598,0.230563
150407,LIMA,CANTA,SANTA ROSA DE QUIVES,0.312385601,0.60324021,0.10835157
150501,LIMA,CANETE,SAN VICENTE DE CANETE,0.23279488,0.703946559,0.1107373
150502,LIMA,CANETE,ASIA,0.23714505,0.668526236,0.1107373
150503,LIMA,CANETE,CALANGO,0.259705489,0.605167682,0.08154119
150504,LIMA,CANETE,CERRO AZUL,0.297034086,0.656234203,0.1512561
150505,LIMA,CANETE,CHILCA,0.233454545,0.681872753,0.1512561
150506,LIMA,CANETE,COAYLLO,0.296116505,0.687521692,0.1313157
150507,LIMA,CANETE,IMPERIAL,0.191688114,0.690875904,0.1512561
150508,LIMA,CANETE,LUNAHUANA,0.18989071,0.689702823,0.1052626
150509,LIMA,CANETE,MALA,0.211473303,0.687548134,0.10343208
150510,LIMA,CANETE,NUEVO IMPERIAL,0.297241092,0.654987674,0.23973065
150511,LIMA,CANETE,PACARAN,0.257777778,0.699736839,0.17152115
150512,LIMA,CANETE,QUILMANA,0.177201395,0.657015363,0.16481916
150513,LIMA,CANETE,SAN ANTONIO,0.261660079,0.730145242,0.1052626
150514,LIMA,CANETE,SAN LUIS,0.199175824,0.705142803,0.20363295
150515,LIMA,CANETE,SANTA CRUZ DE FLORES,0.255788313,0.71447492,0.032830523
150516,LIMA,CANETE,ZUNIGA,0.334177215,0.643827075,0.1313157
150601,LIMA,HUARAL,HUARAL,0.182506862,0.656679385,0.10202786
150602,LIMA,HUARAL,ATAVILLOS ALTO,0.514492754,0.533992061,0.1889067
150603,LIMA,HUARAL,ATAVILLOS BAJO,0.357541899,0.572227527,0.1015881
150604,LIMA,HUARAL,AUCALLAMA,0.382390472,0.629581681,0.11157996
150605,LIMA,HUARAL,CHANCAY,0.204387232,0.650560229,0.15427087
150606,LIMA,HUARAL,IHUARI,0.850439883,0.411560696,0.25382449
150607,LIMA,HUARAL,LAMPIAN,0.202702703,0.566995855,0.1015881
150608,LIMA,HUARAL,PACARAOS,0.449172577,0.524132103,0.22182353
150609,LIMA,HUARAL,SAN MIGUEL DE ACOS,0.379146919,0.600633874,0.1461059
150610,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,0.232704403,0.587957903,0.1889067
150611,LIMA,HUARAL,SUMBILCA,0.892156863,0.457296582,0.1889067
150612,LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,0.371584699,0.521838079,0.1461059
150701,LIMA,HUAROCHIRI,MATUCANA,0.266511267,0.564004201,0.19002943
150702,LIMA,HUAROCHIRI,ANTIOQUIA,0.278772379,0.547597018,0.098583023
150703,LIMA,HUAROCHIRI,CALLAHUANCA,0.342519685,0.595916063,0.1061693
150704,LIMA,HUAROCHIRI,CARAMPOMA,0.234567901,0.566801964,0.1437027
150705,LIMA,HUAROCHIRI,CHICLA,0.344871795,0.690577199,0.24603923
150706,LIMA,HUAROCHIRI,CUENCA,0.37804878,0.420224145,0.3006248
150707,LIMA,HUAROCHIRI,HUACHUPAMPA,0.387640449,0.492303852,0.1437027
150708,LIMA,HUAROCHIRI,HUANZA,0.463414634,0.562778152,0.189465
150709,LIMA,HUAROCHIRI,HUAROCHIRI,0.290948276,0.522232577,0.189465
150710,LIMA,HUAROCHIRI,LAHUAYTAMBO,0.549618321,0.371505813,0.2287538
150711,LIMA,HUAROCHIRI,LANGA,0.410447761,0.410102697,0.3006248
150712,LIMA,HUAROCHIRI,SAN PEDRO DE LARAOS,0.504950495,0.538897578,0.189465
150713,LIMA,HUAROCHIRI,MARIATANA,0.56302521,0.289898608,0.3006248
150714,LIMA,HUAROCHIRI,RICARDO PALMA,0.217338217,0.622831155,0.05363192
150715,LIMA,HUAROCHIRI,SAN ANDRES DE TUPICOCHA,0.391891892,0.30139422,0.38917882
150716,LIMA,HUAROCHIRI,SAN ANTONIO,0.888667992,0.433706994,0.189465
150717,LIMA,HUAROCHIRI,SAN BARTOLOME,0.309178744,0.579767296,0.1061693
150718,LIMA,HUAROCHIRI,SAN DAMIAN,0.470588235,0.407769765,0.27715424
150719,LIMA,HUAROCHIRI,SAN JUAN DE IRIS,0.609271523,0.541352345,0.2287538
150720,LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,0.338461538,0.380096006,0.3006248
150721,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,0.389233954,0.489411309,0.189465
150722,LIMA,HUAROCHIRI,SAN MATEO,0.287208367,0.572124452,0.1231816
150723,LIMA,HUAROCHIRI,SAN MATEO DE OTAO,0.393736018,0.458264814,0.189465
150724,LIMA,HUAROCHIRI,SAN PEDRO DE CASTA,0.378461538,0.470448053,0.09422855
150725,LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE,0.204301075,0.424233872,0.189465
150726,LIMA,HUAROCHIRI,SANGALLAYA,0.424242424,0.449846517,0.2287538
150727,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,0.173913043,0.637459766,0.04991603
150728,LIMA,HUAROCHIRI,SANTA EULALIA,0.211922504,0.62302212,0.1231816
150729,LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA,0.358108108,0.476526951,0.1437027
150730,LIMA,HUAROCHIRI,SANTIAGO DE TUNA,0.454054054,0.270398447,0.189465
150731,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,0.352502662,0.463363678,0.189465
150732,LIMA,HUAROCHIRI,SURCO,0.311546841,0.559520329,0.189465
150801,LIMA,HUAURA,HUACHO,0.140490217,0.710225245,0.06985906
150802,LIMA,HUAURA,AMBAR,0.6769437,0.392935238,0.38488498
150803,LIMA,HUAURA,CALETA DE CARQUIN,0.161502966,0.554857963,0.1242944
150804,LIMA,HUAURA,CHECRAS,0.616091954,0.492940856,0.2510339
150805,LIMA,HUAURA,HUALMAY,0.104855643,0.666180615,0.1242944
150806,LIMA,HUAURA,HUAURA,0.174888381,0.65891814,0.14952362
150807,LIMA,HUAURA,LEONCIO PRADO,0.388272583,0.461169781,0.2239207
150808,LIMA,HUAURA,PACCHO,0.428333333,0.311532964,0.2510339
150809,LIMA,HUAURA,SANTA LEONOR,0.386206897,0.390291933,0.2239207
150810,LIMA,HUAURA,SANTA MARIA,0.232584917,0.640094962,0.1492582
150811,LIMA,HUAURA,SAYAN,0.334978316,0.62220576,0.18325115
150812,LIMA,HUAURA,VEGUETA,0.313135367,0.614725007,0.18854468
150901,LIMA,OYON,OYON,0.258748318,0.641586671,0.22084185
150902,LIMA,OYON,ANDAJES,0.347107438,0.547123769,0.1731813
150903,LIMA,OYON,CAUJUL,0.321243523,0.424152548,0.2101269
150904,LIMA,OYON,COCHAMARCA,0.636363636,0.336649294,0.51530694
150905,LIMA,OYON,NAVAN,0.351612903,0.433403868,0.2101269
150906,LIMA,OYON,PACHANGARA,0.248387097,0.559045281,0.1731813
151001,LIMA,YAUYOS,YAUYOS,0.320717131,0.592050761,0.25410742
151002,LIMA,YAUYOS,ALIS,0.235849057,0.636201694,0.1510272
151003,LIMA,YAUYOS,ALLAUCA,0.602531646,0.529573381,0.2430848
151004,LIMA,YAUYOS,AYAVIRI,0.205,0.495627791,0.186596
151005,LIMA,YAUYOS,AZANGARO,0.456790123,0.368772669,0.3708105
151006,LIMA,YAUYOS,CACRA,0.54822335,0.46837331,0.3367981
151007,LIMA,YAUYOS,CARANIA,0.705128205,0.435892662,0.2865267
151008,LIMA,YAUYOS,CATAHUASI,0.509641873,0.55683195,0.1638022
151009,LIMA,YAUYOS,CHOCOS,0.655677656,0.411241733,0.3708105
151010,LIMA,YAUYOS,COCHAS,0.5,0.514411988,0.1638022
151011,LIMA,YAUYOS,COLONIA,0.794759825,0.336620647,0.2430848
151012,LIMA,YAUYOS,HONGOS,0.515873016,0.303746249,0.2865267
151013,LIMA,YAUYOS,HUAMPARA,0.301204819,0.433109025,0.077132419
151014,LIMA,YAUYOS,HUANCAYA,0.732283465,0.591651329,0.1193167
151015,LIMA,YAUYOS,HUANGASCAR,0.502762431,0.524643266,0.2865267
151016,LIMA,YAUYOS,HUANTAN,0.756198347,0.606087164,0.2865267
151017,LIMA,YAUYOS,HUANEC,0.347826087,0.443668385,0.186596
151018,LIMA,YAUYOS,LARAOS,0.522522523,0.576608547,0.1808193
151019,LIMA,YAUYOS,LINCHA,0.804878049,0.300844571,0.51726324
151020,LIMA,YAUYOS,MADEAN,0.655339806,0.313556674,0.3708105
151021,LIMA,YAUYOS,MIRAFLORES,0.25,0.411277074,0.1808193
151022,LIMA,YAUYOS,OMAS,0.354700855,0.405380484,0.1510272
151023,LIMA,YAUYOS,PUTINZA,0.652694611,0.464393212,0.2430848
151024,LIMA,YAUYOS,QUINCHES,0.44765343,0.465865633,0.3457376
151025,LIMA,YAUYOS,QUINOCAY,0.304568528,0.364863936,0.1510272
151026,LIMA,YAUYOS,SAN JOAQUIN,0.292682927,0.568176651,0.067114692
151027,LIMA,YAUYOS,SAN PEDRO DE PILAS,0.165217391,0.422191022,0.1510272
151028,LIMA,YAUYOS,TANTA,0.187919463,0.482030836,0.186596
151029,LIMA,YAUYOS,TAURIPAMPA,0.805084746,0.370165919,0.1193167
151030,LIMA,YAUYOS,TOMAS,0.833333333,0.478011257,0.3457376
151031,LIMA,YAUYOS,TUPE,0.951871658,0.416254517,0.3367981
151032,LIMA,YAUYOS,VINAC,0.540709812,0.475506567,0.32051319
151033,LIMA,YAUYOS,VITIS,0.2,0.584041801,0.074986239
160101,LORETO,MAYNAS,IQUITOS,0.166117988,0.6192367,0.08626166
160102,LORETO,MAYNAS,ALTO NANAY,0.755417957,0.30773719,0.48637013
160103,LORETO,MAYNAS,FERNANDO LORES,0.737989886,0.307607804,0.49219241
160104,LORETO,MAYNAS,INDIANA,0.585245164,0.322664942,0.49991401
160105,LORETO,MAYNAS,LAS AMAZONAS,0.663905325,0.242855612,0.50825355
160106,LORETO,MAYNAS,MAZAN,0.752264808,0.261981444,0.51315124
160107,LORETO,MAYNAS,NAPO,0.806256307,0.287232386,0.4819035
160108,LORETO,MAYNAS,PUNCHANA,0.346966802,0.521586805,0.19519822
160110,LORETO,MAYNAS,TORRES CAUSANA,0.894047619,0.236760872,0.47903467
160112,LORETO,MAYNAS,BELEN,0.41466507,0.480792446,0.26466031
160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,0.46222565,0.502374581,0.21201507
160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,0.485520429,0.469657863,0.31736867
160202,LORETO,ALTO AMAZONAS,BALSAPUERTO,0.94622192,0.203649664,0.53362777
160205,LORETO,ALTO AMAZONAS,JEBEROS,0.830732293,0.292476931,0.36055512
160206,LORETO,ALTO AMAZONAS,LAGUNAS,0.781321185,0.333968682,0.43900725
160210,LORETO,ALTO AMAZONAS,SANTA CRUZ,0.82718894,0.249286765,0.43891935
160211,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,0.847530422,0.287595701,0.33031931
160301,LORETO,LORETO,NAUTA,0.601657295,0.396738652,0.41639253
160302,LORETO,LORETO,PARINARI,0.476267096,0.316432573,0.49068619
160303,LORETO,LORETO,TIGRE,0.63823934,0.319651436,0.50836792
160304,LORETO,LORETO,TROMPETEROS,0.724603641,0.350395651,0.36777302
160305,LORETO,LORETO,URARINAS,0.68847352,0.200614744,0.50106167
160401,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,0.575742815,0.35798317,0.36949764
160402,LORETO,MARISCAL RAMON CASTILLA,PEBAS,0.623423423,0.299290088,0.49782274
160403,LORETO,MARISCAL RAMON CASTILLA,YAVARI,0.427341227,0.291966617,0.46146614
160404,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,0.596365173,0.330972239,0.48678105
160501,LORETO,REQUENA,REQUENA,0.609661299,0.425922817,0.43212774
160502,LORETO,REQUENA,ALTO TAPICHE,0.834415584,0.325608756,0.53765449
160503,LORETO,REQUENA,CAPELO,0.496575342,0.335050709,0.56601161
160504,LORETO,REQUENA,EMILIO SAN MARTIN,0.668534828,0.295387187,0.54243283
160505,LORETO,REQUENA,MAQUIA,0.700386598,0.337655919,0.53192346
160506,LORETO,REQUENA,PUINAHUA,0.535639413,0.292924213,0.42370983
160507,LORETO,REQUENA,SAQUENA,0.440165062,0.327958063,0.52663795
160508,LORETO,REQUENA,SOPLIN,0.654676259,0.29652089,0.4816221
160509,LORETO,REQUENA,TAPICHE,0.664893617,0.317470666,0.42395172
160510,LORETO,REQUENA,JENARO HERRERA,0.709211987,0.274288353,0.51244659
160511,LORETO,REQUENA,YAQUERANA,0.569047619,0.282803025,0.48456937
160601,LORETO,UCAYALI,CONTAMANA,0.517970402,0.435469806,0.33352533
160602,LORETO,UCAYALI,INAHUAYA,0.627249357,0.377104492,0.23491965
160603,LORETO,UCAYALI,PADRE MARQUEZ,0.533477322,0.332725232,0.52462303
160604,LORETO,UCAYALI,PAMPA HERMOSA,0.700075358,0.333060866,0.51765526
160605,LORETO,UCAYALI,SARAYACU,0.552897574,0.303493046,0.50485569
160606,LORETO,UCAYALI,VARGAS GUERRA,0.543559196,0.394722894,0.47783719
160701,LORETO,DATEM DEL MARANON,BARRANCA,0.668828829,0.408426963,0.38104364
160702,LORETO,DATEM DEL MARANON,CAHUAPANAS,0.991486068,0.200404824,0.51174663
160703,LORETO,DATEM DEL MARANON,MANSERICHE,0.684324324,0.337179875,0.49520928
160704,LORETO,DATEM DEL MARANON,MORONA,0.797180043,0.312123786,0.401
160705,LORETO,DATEM DEL MARANON,PASTAZA,0.668549906,0.242316163,0.4296124
160706,LORETO,DATEM DEL MARANON,ANDOAS,0.94548552,0.228469537,0.47483688
160801,LORETO,PUTUMAYO,PUTUMAYO,0.47342398,0.471862145,0.3950526
160802,LORETO,PUTUMAYO,ROSA PANDURO,0.6875,0.340232781,0.37402503
160803,LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,0.715355805,0.268222321,0.42368012
160804,LORETO,PUTUMAYO,YAGUAS,0.664031621,0.441179104,0.60889179
170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,0.202103775,0.569620222,0.04787605
170102,MADRE DE DIOS,TAMBOPATA,INAMBARI,0.373253493,0.50457458,0.05689339
170103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,0.346368715,0.50272611,0.04843215
170104,MADRE DE DIOS,TAMBOPATA,LABERINTO,0.403870968,0.485776328,0.09938976
170201,MADRE DE DIOS,MANU,MANU,0.435400517,0.50715495,0.10757411
170202,MADRE DE DIOS,MANU,FITZCARRALD,0.730205279,0.342773446,0.16918182
170203,MADRE DE DIOS,MANU,MADRE DE DIOS,0.560311284,0.542076108,0.01922952
170204,MADRE DE DIOS,MANU,HUEPETUHE,0.555968762,0.591145284,0.06808265
170301,MADRE DE DIOS,TAHUAMANU,INAPARI,0.213371266,0.660494973,0.02149282
170302,MADRE DE DIOS,TAHUAMANU,IBERIA,0.304677623,0.603665163,0.07588064
170303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,0.398802395,0.541697403,0.03383291
180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,0.242845572,0.656801097,0.07023362
180102,MOQUEGUA,MARISCAL NIETO,CARUMAS,0.352260778,0.503976122,0.2646084
180103,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,0.317204301,0.483874506,0.2646084
180104,MOQUEGUA,MARISCAL NIETO,SAMEGUA,0.190356243,0.686165534,0.05229743
180105,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,0.312579416,0.427345719,0.39932577
180106,MOQUEGUA,MARISCAL NIETO,TORATA,0.145056246,0.700733204,0.06052455
180201,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,0.134001823,0.636886417,0.0746908
180202,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,0.153179191,0.46749456,0.2429267
180203,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,0.127937337,0.473414929,0.1708282
180204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUNA,0.378398237,0.484643956,0.34399632
180205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,0.657980456,0.553932825,0.1708282
180206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,0.287401575,0.520965574,0.2429267
180207,MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,0.213675214,0.504648377,0.29977255
180208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,0.185858586,0.498466554,0.1708282
180209,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,0.210300429,0.61846394,0.10066104
180210,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,0.181353768,0.488398386,0.2429267
180211,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,0.239808153,0.517722493,0.2429267
180301,MOQUEGUA,ILO,ILO,0.16704127,0.637329293,0.06166155
180302,MOQUEGUA,ILO,EL ALGARROBAL,0.585159011,0.594017654,0.08885689
180303,MOQUEGUA,ILO,PACOCHA,0.042886317,0.68006403,0.01030027
190101,PASCO,PASCO,CHAUPIMARCA,0.165808875,0.53327088,0.24613999
190102,PASCO,PASCO,HUACHON,0.337615989,0.303914418,0.47631632
190103,PASCO,PASCO,HUARIACA,0.338042381,0.451910405,0.37810039
190104,PASCO,PASCO,HUAYLLAY,0.304847576,0.564122646,0.22799318
190105,PASCO,PASCO,NINACACA,0.36097561,0.383806393,0.46894915
190106,PASCO,PASCO,PALLANCHACRA,0.382402707,0.34434065,0.55349316
190107,PASCO,PASCO,PAUCARTAMBO,0.341136169,0.371531321,0.47135413
190108,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,0.231155779,0.578288725,0.46581661
190109,PASCO,PASCO,SIMON BOLIVAR,0.253550296,0.541544268,0.26906065
190110,PASCO,PASCO,TICLACAYAN,0.462571977,0.385383801,0.54647477
190111,PASCO,PASCO,TINYAHUARCO,0.112748238,0.594347756,0.19343028
190112,PASCO,PASCO,VICCO,0.266163793,0.554860892,0.30145926
190113,PASCO,PASCO,YANACANCHA,0.150503518,0.595791266,0.18662036
190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,0.281465906,0.400452243,0.46272193
190202,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,0.538550058,0.413238503,0.53680466
190203,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,0.770234987,0.458375952,0.53533945
190204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,0.42218543,0.411299192,0.52630676
190205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,0.396521739,0.300499994,0.48781405
190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,0.697010144,0.313287671,0.72150849
190207,PASCO,DANIEL ALCIDES CARRION,TAPUC,0.305555556,0.427416218,0.49503312
190208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,0.37,0.431774436,0.44669951
